LNEC Test File eXtractor

File: Noise1to200Hz_convertable_0.drv

Created in: 2025-08-07 16:48:18.975893

Number of channels: 3

Name:	DispT	DispL	DispV
Type:	Displacement	Displacement	Displacement
Unit:	m	m	m
No. of Samples:	6000	6000	6000
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	29.995	29.995	29.995
Data:
DispT	DispL	DispV
-9.994055051382975e-05	-9.994055051382975e-05	0.0
-9.994055051382975e-05	-9.994055051382975e-05	0.0
-9.994055051382975e-05	-9.994055051382975e-05	0.0
-9.994055051382975e-05	-9.994055051382975e-05	0.0
-9.994055051382975e-05	-9.994055051382975e-05	0.0
5.438987479849747e-05	5.438987479849747e-05	0.0
-0.0005629318264508115	-0.0005629318264508115	0.0
-0.000254270975826157	-0.000254270975826157	0.0
5.438987479849747e-05	5.438987479849747e-05	0.0
-0.0008715926770754658	-0.0008715926770754658	0.0
-0.001025923102387793	-0.001025923102387793	0.0
0.0023693462544834057	0.0023693462544834057	0.0
0.0029866679557327145	0.0029866679557327145	0.0
0.0009803724266724608	0.0009803724266724608	0.0
-0.0027235577808233926	-0.0027235577808233926	0.0
-9.994055051382975e-05	-9.994055051382975e-05	0.0
0.0009803724266724608	0.0009803724266724608	0.0
-0.0014889143783247748	-0.0014889143783247748	0.0
-0.0005629318264508115	-0.0005629318264508115	0.0
-0.0004086014011384842	-0.0004086014011384842	0.0
-0.004884183735195974	-0.004884183735195974	0.0
-0.000254270975826157	-0.000254270975826157	0.0
0.003140998381045042	0.003140998381045042	0.0
0.0012890332772971152	0.0012890332772971152	0.0
0.005301624335417623	0.005301624335417623	0.0
0.0019063549785464243	0.0019063549785464243	0.0
-0.008588113942691827	-0.008588113942691827	0.0
0.004684302634168314	0.004684302634168314	0.0
0.0015976941279217695	0.0015976941279217695	0.0
0.0028323375304203876	0.0028323375304203876	0.0
-0.008896774793316482	-0.008896774793316482	0.0
0.012555154325097002	0.012555154325097002	0.0
0.009622876244162786	0.009622876244162786	0.0
-0.007662131390817864	-0.007662131390817864	0.0
0.010703189221349076	0.010703189221349076	0.0
-0.0034952099073850286	-0.0034952099073850286	0.0
-0.0019519056542617564	-0.0019519056542617564	0.0
-0.007816461816130191	-0.007816461816130191	0.0
-0.008279453092067172	-0.008279453092067172	0.0
0.007307919864477877	0.007307919864477877	0.0
0.0066905981632285685	0.0066905981632285685	0.0
-0.0058101662870699376	-0.0058101662870699376	0.0
-0.010440079046439754	-0.010440079046439754	0.0
-0.02911406050923135	-0.02911406050923135	0.0
-0.006427487988319247	-0.006427487988319247	0.0
-0.012755035426124663	-0.012755035426124663	0.0
0.007770911140414859	0.007770911140414859	0.0
0.004838633059480642	0.004838633059480642	0.0
0.017030736659154493	0.017030736659154493	0.0
-0.013526687552686299	-0.013526687552686299	0.0
-0.017230617760182153	-0.017230617760182153	0.0
-0.015532983081746552	-0.015532983081746552	0.0
0.02598190132726947	0.02598190132726947	0.0
0.020271675590713367	0.020271675590713367	0.0
0.0029866679557327145	0.0029866679557327145	0.0
0.017493727935091474	0.017493727935091474	0.0
-0.024329817324549204	-0.024329817324549204	0.0
-0.010903070322376735	-0.010903070322376735	0.0
-0.02849673880798204	-0.02849673880798204	0.0
-0.003649540332697356	-0.003649540332697356	0.0
0.04990311725068019	0.04990311725068019	0.0
-0.030811695187666945	-0.030811695187666945	0.0
0.007770911140414859	0.007770911140414859	0.0
0.01996301474008871	0.01996301474008871	0.0
0.0009803724266724608	0.0009803724266724608	0.0
-0.003803870758009683	-0.003803870758009683	0.0
-0.04516442474171338	-0.04516442474171338	0.0
-0.026336112853609456	-0.026336112853609456	0.0
-0.02402115647392455	-0.02402115647392455	0.0
-0.03420696454453814	-0.03420696454453814	0.0
0.0816951848650196	0.0816951848650196	0.0
0.009314215393538132	0.009314215393538132	0.0
-0.008588113942691827	-0.008588113942691827	0.0
-0.04516442474171338	-0.04516442474171338	0.0
-0.0025692273555110653	-0.0025692273555110653	0.0
0.036013378972570745	0.036013378972570745	0.0
-0.020934547967678005	-0.020934547967678005	0.0
0.04820548257224459	0.04820548257224459	0.0
-0.12248396782318932	-0.12248396782318932	0.0
0.09913452292531257	0.09913452292531257	0.0
-0.010440079046439754	-0.010440079046439754	0.0
-0.0843643527710445	-0.0843643527710445	0.0
-0.018002269886743787	-0.018002269886743787	0.0
0.007770911140414859	0.007770911140414859	0.0
-0.04238647708609149	-0.04238647708609149	0.0
-0.04825103324795992	-0.04825103324795992	0.0
0.016413414957905183	0.016413414957905183	0.0
0.02551891005133249	0.02551891005133249	0.0
0.0014433637026094424	0.0014433637026094424	0.0
-0.0051928445858206275	-0.0051928445858206275	0.0
0.019191362613527073	0.019191362613527073	0.0
-0.05349826770857905	-0.05349826770857905	0.0
0.09604791441906603	0.09604791441906603	0.0
0.07583062870315116	0.07583062870315116	0.0
0.06934875084003342	0.06934875084003342	0.0
-0.04115183368359287	-0.04115183368359287	0.0
-0.08374703106979518	-0.08374703106979518	0.0
0.031846457489137905	0.031846457489137905	0.0
-0.09300685658853482	-0.09300685658853482	0.0
0.014098458578220275	0.014098458578220275	0.0
